painting_id,source,filename,painter_name,painting_name,year,style,image_path
143,armenian_local,"red_sailboat,brittany_grigor_sharbabchian.JPG",Grigor Sharbabchian,"Red sailboat, Brittany",,,"data/datasets/armenian/images/red_sailboat,brittany_grigor_sharbabchian.JPG"
144,armenian_local,at_the_spring_1911_panos_terlemezian.JPG,Panos Terlemezian,At the spring,1911,,data/datasets/armenian/images/at_the_spring_1911_panos_terlemezian.JPG
145,armenian_local,"espalion,the_old_bridge_1937_raphael_chichmanian.JPG",Raphael Chichmanian,"Espalion, The old bridge",1937,,"data/datasets/armenian/images/espalion,the_old_bridge_1937_raphael_chichmanian.JPG"
146,armenian_local,the_girl_at_the_piano_1899_hmayak_artsatbanian.JPG,Hmayak Artsatbanian,The girl at the piano,1899,,data/datasets/armenian/images/the_girl_at_the_piano_1899_hmayak_artsatbanian.JPG
147,armenian_local,portrait_of_a_woman_1915_david_okroyants.JPG,David Okroyants,Portrait of a woman,1915,,data/datasets/armenian/images/portrait_of_a_woman_1915_david_okroyants.JPG
148,armenian_local,reding_son's_letter_receided_from_foreign_lands_1897_karapet(sharl)_nshanian.JPG,Karapet(Sharl) Nshanian,Reding son's letter receided from foreign lands,1897,,data/datasets/armenian/images/reding_son's_letter_receided_from_foreign_lands_1897_karapet(sharl)_nshanian.JPG
149,armenian_local,child_armenia(the women from sassoun)_1903_arshag_fetvadjian.JPG,Arshag Fetvadjian,Child Armenia(the women from Sassoun),1903,,data/datasets/armenian/images/child_armenia(the women from sassoun)_1903_arshag_fetvadjian.JPG
150,armenian_local,portrait_of_the_artist's_father_1900_stepan.JPG,Stepan Aghajanian,Portrait of the Artist's father,1900,,data/datasets/armenian/images/portrait_of_the_artist's_father_1900_stepan.JPG
151,armenian_local,portrait_of_the_artist's_mother_1900_stepan_aghajanian.JPG,Stepan Aghajanian,Portrait of the artist's mother,1900,,data/datasets/armenian/images/portrait_of_the_artist's_mother_1900_stepan_aghajanian.JPG
152,armenian_local,the_field_with_sunflowers_1898_gevorg_bashinjaghian.JPG,Gevorg Bashinjaghian,The field with sunflowers,1898,,data/datasets/armenian/images/the_field_with_sunflowers_1898_gevorg_bashinjaghian.JPG
153,armenian_local,sanahin_bridge_1899_harutiun_shmavonian.JPG,Harutiun Shmavonian,Sanahin bridge,1899,,data/datasets/armenian/images/sanahin_bridge_1899_harutiun_shmavonian.JPG
154,armenian_local,the_road_to_dilijan_1895_gevorg.JPG,Gevorg Bashinjaghian,The road to Dilijan,1895,,data/datasets/armenian/images/the_road_to_dilijan_1895_gevorg.JPG
155,armenian_local,rural_scene_1898_gevorg.JPG,Gevorg Bashinjaghian,Rural Scene,1898,,data/datasets/armenian/images/rural_scene_1898_gevorg.JPG
156,armenian_local,cathedral_of_ani_1900_gevorg_bashinjaghian.JPG,Gevorg Bashinjaghian,Cathedral of Ani,1900,,data/datasets/armenian/images/cathedral_of_ani_1900_gevorg_bashinjaghian.JPG
157,armenian_local,the_abandoned_1899_vardges.JPG,Vardges Sureniants,The Abandoned,1899,,data/datasets/armenian/images/the_abandoned_1899_vardges.JPG
158,armenian_local,portrait_of_a_women_1893_vardges.JPG,Vardges Sureniants,Portrait of a women,1893,,data/datasets/armenian/images/portrait_of_a_women_1893_vardges.JPG
159,armenian_local,sorrow_vardges.JPG,Vardges Sureniants,Sorrow,,,data/datasets/armenian/images/sorrow_vardges.JPG
160,armenian_local,"ferdowsi_reading_""shahnameh""_poem_to_shah_mahmud_of_ghazni_1913_vardges.JPG",Vardges Sureniants,"Ferdowsi reading ""Shahnameh"" poem to Shah Mahmud of Ghazni",1913,,"data/datasets/armenian/images/ferdowsi_reading_""shahnameh""_poem_to_shah_mahmud_of_ghazni_1913_vardges.JPG"
161,armenian_local,in_the_harem_1918_vardges_sureniants.JPG,Vardges Sureniants,In the harem,1918,,data/datasets/armenian/images/in_the_harem_1918_vardges_sureniants.JPG
162,armenian_local,"Ani,women_leaving_the_church_1905_vardges.JPG",Vardges Sureniants,"Ani, women leaving the church",1905,,"data/datasets/armenian/images/Ani,women_leaving_the_church_1905_vardges.JPG"
163,armenian_local,etchmiadzin_cathedral_1895_vardges_sureniants.JPG,Vardges Sureniants,Etchmiadzin cathedral,1895,,data/datasets/armenian/images/etchmiadzin_cathedral_1895_vardges_sureniants.JPG
164,armenian_local,desecrated shrine_vardges_sureniants.JPG,Vardges Sureniants,Desecrated Shrine,,,data/datasets/armenian/images/desecrated shrine_vardges_sureniants.JPG
165,armenian_local,the_image_of_edessa(the mandylion)_vardges_sureniants.JPG,Vardges Sureniants,The image of Edessa(the Mandylion),,,data/datasets/armenian/images/the_image_of_edessa(the mandylion)_vardges_sureniants.JPG
166,armenian_local,Shamiram beside the body of Ara the Beautiful_vardges_sureniants.JPG,Vardges Sureniants,Shamiram beside the body of Ara the Beautiful,,,data/datasets/armenian/images/Shamiram beside the body of Ara the Beautiful_vardges_sureniants.JPG
167,armenian_local,spanish_women_vardges_sureniants.JPG,Vardges Sureniants,Spanish women,,,data/datasets/armenian/images/spanish_women_vardges_sureniants.JPG
168,armenian_local,spanish_dancer_vardges_sureniants.JPG,Vardges Sureniants,Spanish dancer,,,data/datasets/armenian/images/spanish_dancer_vardges_sureniants.JPG
169,armenian_local,escape_from_harem_1889_vardges_sureniants.JPG,Vardges Sureniants,Escape from harem,1889,,data/datasets/armenian/images/escape_from_harem_1889_vardges_sureniants.JPG
170,armenian_local,serenade_1888_vardges_sureniants.JPG,Vardges Sureniants,Serenade,1888,,data/datasets/armenian/images/serenade_1888_vardges_sureniants.JPG
171,armenian_local,the_daryal_gorge_1910_gevorg_bashinjaghian.JPG,Gevorg Bashinjaghian,The Daryal Gorge,1910,,data/datasets/armenian/images/the_daryal_gorge_1910_gevorg_bashinjaghian.JPG
172,armenian_local,early_spring_1890_gevorg_bashinjaghian.JPG,Gevorg Bashinjaghian,Early spring,1890,,data/datasets/armenian/images/early_spring_1890_gevorg_bashinjaghian.JPG
173,armenian_local,spring_of_river_samur_dagestan_1886_harutiun_shamshinian.JPG,Harutiun Shamshian,"Spring of river Samur, Dagestan",1886,,data/datasets/armenian/images/spring_of_river_samur_dagestan_1886_harutiun_shamshinian.JPG
174,armenian_local,shepherd_1915_hmayak_hakobian.JPG,Hmayak Hakobian,Shepherd,1915,,data/datasets/armenian/images/shepherd_1915_hmayak_hakobian.JPG
175,armenian_local,tillage_1918-20_hmayak_hakobian.JPG,Hmayak Hakobian,Tillage,1918-20,,data/datasets/armenian/images/tillage_1918-20_hmayak_hakobian.JPG
176,armenian_local,still_life_pomegranates_1926_panos_terlemezian.JPG,Panos Terlemezian,Still life pomegranates,1926,,data/datasets/armenian/images/still_life_pomegranates_1926_panos_terlemezian.JPG
177,armenian_local,shepherd_from_lori_1905_panos_terlemezian.JPG,Panos Terlemezian,Shepherd from Lori,1905,,data/datasets/armenian/images/shepherd_from_lori_1905_panos_terlemezian.JPG
178,armenian_local,from_the_balcony_1962_grigor_aghasyan.JPG,Grigor Aghasyan,From the balcony,1962,,data/datasets/armenian/images/from_the_balcony_1962_grigor_aghasyan.JPG
179,armenian_local,from_the_balcony_of_thestudioonkievyanstreet_1964GrigorAghasyan.JPG,Grigor Aghasyan,From the balcony of the studio on Kievyan street,1964,,data/datasets/armenian/images/from_the_balcony_of_thestudioonkievyanstreet_1964GrigorAghasyan.JPG
180,armenian_local,kond_2005_grigor_aghasyan.JPG,Grigor Aghasyan,"Kond, 2005",2005,,data/datasets/armenian/images/kond_2005_grigor_aghasyan.JPG
181,armenian_local,kond_1995_grigor_aghasyan.JPG,Grigor Aghasyan,"Kond, 1995",1995,,data/datasets/armenian/images/kond_1995_grigor_aghasyan.JPG
182,armenian_local,our_district_1987_grigor_aghasyan.JPG,Grigor Aghasyan,Our district,1987,,data/datasets/armenian/images/our_district_1987_grigor_aghasyan.JPG
183,armenian_local,old_yerevan_grigor_aghasyan.JPG,Grigor Aghasyan,Old Yerevan,,,data/datasets/armenian/images/old_yerevan_grigor_aghasyan.JPG
184,armenian_local,a_cup_of_coffee_2001_grigor_aghasyan.JPG,Grigor Aghasyan,A cup of coffee,2001,,data/datasets/armenian/images/a_cup_of_coffee_2001_grigor_aghasyan.JPG
185,armenian_local,"grigor_aghasyan_self-portrait,1991.JPG",Grigor Aghasyan,Self Portrait,1991,,"data/datasets/armenian/images/grigor_aghasyan_self-portrait,1991.JPG"
186,armenian_local,hovhannes_alkhazyan_at_the_city_wall.JPG,Hovhannes Alkhazyan,At the city wall,,,data/datasets/armenian/images/hovhannes_alkhazyan_at_the_city_wall.JPG
187,armenian_local,hovhvannes_alkhazyan_corner_of_a_market.JPG,Hovhannes Alkhazyan,Corner of a market,,,data/datasets/armenian/images/hovhvannes_alkhazyan_corner_of_a_market.JPG
188,armenian_local,hovhannes_alkhazyan_a_bridge_in_toledo.JPG,Hovhannes Alkhazyan,A bridge in Toledo,,,data/datasets/armenian/images/hovhannes_alkhazyan_a_bridge_in_toledo.JPG
189,armenian_local,hovhannes_alkhazyan_near_the_spring.JPG,Hovhannes Alkhazyan,Near the spring,,,data/datasets/armenian/images/hovhannes_alkhazyan_near_the_spring.JPG
190,armenian_local,hovhannes_alkhazyan_province.study.JPG,Hovhannes Alkhazyan,Province.Study,,,data/datasets/armenian/images/hovhannes_alkhazyan_province.study.JPG
191,armenian_local,Hovhannes_alkhazyan_small_house_in_the_garden.JPG,Hovhannes Alkhazyan,Small house in the garden,,,data/datasets/armenian/images/Hovhannes_alkhazyan_small_house_in_the_garden.JPG
192,armenian_local,I616503.jpg,,I616503,,,data/datasets/armenian/images/I616503.jpg
193,armenian_local,Աշնանային մառախլապատ օր.jpeg,,Աշնանային մառախլապատ օր,,,data/datasets/armenian/images/Աշնանային մառախլապատ օր.jpeg
194,armenian_local,Արագած.jpeg,,Արագած,,,data/datasets/armenian/images/Արագած.jpeg
195,armenian_local,ԳԻՇԵՐԱՅԻՆ ԲՆԱՆԿԱՐ.jpeg,,ԳԻՇԵՐԱՅԻՆ ԲՆԱՆԿԱՐ,,,data/datasets/armenian/images/ԳԻՇԵՐԱՅԻՆ ԲՆԱՆԿԱՐ.jpeg
196,armenian_local,ԳԻՍԱՍՏՂ.jpeg,,ԳԻՍԱՍՏՂ,,,data/datasets/armenian/images/ԳԻՍԱՍՏՂ.jpeg
197,armenian_local,Եգիպտական դիմակներ.jpeg,,Եգիպտական դիմակներ,,,data/datasets/armenian/images/Եգիպտական դիմակներ.jpeg
198,armenian_local,ԵրԵՎանյան բակ գարնանը.jpeg,,ԵրԵՎանյան բակ գարնանը,,,data/datasets/armenian/images/ԵրԵՎանյան բակ գարնանը.jpeg
199,armenian_local,ԻՆՔՆԱԴԻՄԱՆԿԱՐ.jpeg,,ԻՆՔՆԱԴԻՄԱՆԿԱՐ,,,data/datasets/armenian/images/ԻՆՔՆԱԴԻՄԱՆԿԱՐ.jpeg
200,armenian_local,Ինքնադիմանկար- Երեք հասակ.jpeg,,Ինքնադիմանկար  Երեք հասակ,,,data/datasets/armenian/images/Ինքնադիմանկար- Երեք հասակ.jpeg
201,armenian_local,Լ.Սարյանի դիմանկարը- Նկարչի կյանքից.jpeg,,Լ.Սարյանի դիմանկարը  Նկարչի կյանքից,,,data/datasets/armenian/images/Լ.Սարյանի դիմանկարը- Նկարչի կյանքից.jpeg
202,armenian_local,ԿՈՍՏԱՆԴՆԱՊՈԼԻՍԻ ՇՆԵՐԸ.jpeg,,ԿՈՍՏԱՆԴՆԱՊՈԼԻՍԻ ՇՆԵՐԸ,,,data/datasets/armenian/images/ԿՈՍՏԱՆԴՆԱՊՈԼԻՍԻ ՇՆԵՐԸ.jpeg
203,armenian_local,ՄՈՐ ԴԻՄԱՆԿԱՐԸ.jpeg,,ՄՈՐ ԴԻՄԱՆԿԱՐԸ,,,data/datasets/armenian/images/ՄՈՐ ԴԻՄԱՆԿԱՐԸ.jpeg
204,armenian_local,Մրգեր.jpeg,,Մրգեր,,,data/datasets/armenian/images/Մրգեր.jpeg
205,armenian_local,ՊՈՒՐԱԿ ՍԱՄԲԵԿԻ ԱՓԻՆ.jpeg,,ՊՈՒՐԱԿ ՍԱՄԲԵԿԻ ԱՓԻՆ,,,data/datasets/armenian/images/ՊՈՒՐԱԿ ՍԱՄԲԵԿԻ ԱՓԻՆ.jpeg
206,armenian_local,Պարսկաստան.jpeg,,Պարսկաստան,,,data/datasets/armenian/images/Պարսկաստան.jpeg
207,armenian_local,ՋՐՀՈՐԻ ՄՈՏ- ՇՈԳ ՕՐ.jpeg,,ՋՐՀՈՐԻ ՄՈՏ  ՇՈԳ ՕՐ,,,data/datasets/armenian/images/ՋՐՀՈՐԻ ՄՈՏ- ՇՈԳ ՕՐ.jpeg
208,armenian_local,ՍԵՐ- ՀԵՔԻԱԹ.jpeg,,ՍԵՐ  ՀԵՔԻԱԹ,,,data/datasets/armenian/images/ՍԵՐ- ՀԵՔԻԱԹ.jpeg
209,armenian_local,Քայլող կինը.jpeg,,Քայլող կինը,,,data/datasets/armenian/images/Քայլող կինը.jpeg
210,wikiart,petre-abrudan_tough-winter-1938.jpg,petre abrudan,tough winter 1938,,Impressionism,data/datasets/wikiart_raw/Impressionism/petre-abrudan_tough-winter-1938.jpg
211,wikiart,petre-abrudan_flowers-1975.jpg,petre abrudan,flowers 1975,,Impressionism,data/datasets/wikiart_raw/Impressionism/petre-abrudan_flowers-1975.jpg
212,wikiart,petre-abrudan_landscape-from-baia-mare-1937.jpg,petre abrudan,landscape from baia mare 1937,,Impressionism,data/datasets/wikiart_raw/Impressionism/petre-abrudan_landscape-from-baia-mare-1937.jpg
213,wikiart,petre-abrudan_tulcea-outskirts.jpg,petre abrudan,tulcea outskirts,,Impressionism,data/datasets/wikiart_raw/Impressionism/petre-abrudan_tulcea-outskirts.jpg
214,wikiart,petre-abrudan_andscape-from-baia-mare-with-buffalos.jpg,petre abrudan,andscape from baia mare with buffalos,,Impressionism,data/datasets/wikiart_raw/Impressionism/petre-abrudan_andscape-from-baia-mare-with-buffalos.jpg
215,wikiart,leo-villareal_column-2004.jpg,leo villareal,column 2004,,Minimalism,data/datasets/wikiart_raw/Minimalism/leo-villareal_column-2004.jpg
216,wikiart,leo-villareal_stars-2008.jpg,leo villareal,stars 2008,,Minimalism,data/datasets/wikiart_raw/Minimalism/leo-villareal_stars-2008.jpg
217,wikiart,leo-villareal_trihex-2010.jpg,leo villareal,trihex 2010,,Minimalism,data/datasets/wikiart_raw/Minimalism/leo-villareal_trihex-2010.jpg
218,wikiart,leo-villareal_multiverse-2008.jpg,leo villareal,multiverse 2008,,Minimalism,data/datasets/wikiart_raw/Minimalism/leo-villareal_multiverse-2008.jpg
219,wikiart,leo-villareal_cylinder-2011.jpg,leo villareal,cylinder 2011,,Minimalism,data/datasets/wikiart_raw/Minimalism/leo-villareal_cylinder-2011.jpg
220,wikiart,jan-matejko_john-albert.jpg,jan matejko,john albert,,Romanticism,data/datasets/wikiart_raw/Romanticism/jan-matejko_john-albert.jpg
221,wikiart,jan-matejko_mieszko-ii-lambert.jpg,jan matejko,mieszko ii lambert,,Romanticism,data/datasets/wikiart_raw/Romanticism/jan-matejko_mieszko-ii-lambert.jpg
222,wikiart,jan-matejko_jan-suchorzewski.jpg,jan matejko,jan suchorzewski,,Romanticism,data/datasets/wikiart_raw/Romanticism/jan-matejko_jan-suchorzewski.jpg
223,wikiart,jan-matejko_the-union-of-lublin-1869.jpg,jan matejko,the union of lublin 1869,,Romanticism,data/datasets/wikiart_raw/Romanticism/jan-matejko_the-union-of-lublin-1869.jpg
224,wikiart,jan-matejko_boleslaw-the-bold.jpg,jan matejko,boleslaw the bold,,Romanticism,data/datasets/wikiart_raw/Romanticism/jan-matejko_boleslaw-the-bold.jpg
225,wikiart,gerard-david_the-virgin-of-the-annunciation-1.jpg,gerard david,the virgin of the annunciation 1,,Northern_Renaissance,data/datasets/wikiart_raw/Northern_Renaissance/gerard-david_the-virgin-of-the-annunciation-1.jpg
226,wikiart,gerard-david_a-rest-during-the-flight-to-egypt.jpg,gerard david,a rest during the flight to egypt,,Northern_Renaissance,data/datasets/wikiart_raw/Northern_Renaissance/gerard-david_a-rest-during-the-flight-to-egypt.jpg
227,wikiart,gerard-david_triptych-of-jan-des-trompes.jpg,gerard david,triptych of jan des trompes,,Northern_Renaissance,data/datasets/wikiart_raw/Northern_Renaissance/gerard-david_triptych-of-jan-des-trompes.jpg
228,wikiart,gerard-david_forest-scene.jpg,gerard david,forest scene,,Northern_Renaissance,data/datasets/wikiart_raw/Northern_Renaissance/gerard-david_forest-scene.jpg
229,wikiart,gerard-david_christ-nailed-to-the-cross.jpg,gerard david,christ nailed to the cross,,Northern_Renaissance,data/datasets/wikiart_raw/Northern_Renaissance/gerard-david_christ-nailed-to-the-cross.jpg
230,wikiart,volodymyr-orlovsky_ukrainian-landscape-1.jpg,volodymyr orlovsky,ukrainian landscape 1,,Realism,data/datasets/wikiart_raw/Realism/volodymyr-orlovsky_ukrainian-landscape-1.jpg
231,wikiart,volodymyr-orlovsky_the-city-pozzuoli-near-naples-1876.jpg,volodymyr orlovsky,the city pozzuoli near naples 1876,,Realism,data/datasets/wikiart_raw/Realism/volodymyr-orlovsky_the-city-pozzuoli-near-naples-1876.jpg
232,wikiart,volodymyr-orlovsky_pasture-1890.jpg,volodymyr orlovsky,pasture 1890,,Realism,data/datasets/wikiart_raw/Realism/volodymyr-orlovsky_pasture-1890.jpg
233,wikiart,volodymyr-orlovsky_landscape-with-pond.jpg,volodymyr orlovsky,landscape with pond,,Realism,data/datasets/wikiart_raw/Realism/volodymyr-orlovsky_landscape-with-pond.jpg
234,wikiart,volodymyr-orlovsky_kislovodsk-1883.jpg,volodymyr orlovsky,kislovodsk 1883,,Realism,data/datasets/wikiart_raw/Realism/volodymyr-orlovsky_kislovodsk-1883.jpg
235,wikiart,mario-sironi_not-identified-1.jpg,mario sironi,not identified 1,,Cubism,data/datasets/wikiart_raw/Cubism/mario-sironi_not-identified-1.jpg
236,wikiart,mario-sironi_composition-with-propeller.jpg,mario sironi,composition with propeller,,Cubism,data/datasets/wikiart_raw/Cubism/mario-sironi_composition-with-propeller.jpg
237,wikiart,mario-sironi_the-ballerina.jpg,mario sironi,the ballerina,,Cubism,data/datasets/wikiart_raw/Cubism/mario-sironi_the-ballerina.jpg
238,wikiart,mario-sironi_saddled-horse.jpg,mario sironi,saddled horse,,Cubism,data/datasets/wikiart_raw/Cubism/mario-sironi_saddled-horse.jpg
239,wikiart,mario-sironi_self-portrait.jpg,mario sironi,self portrait,,Cubism,data/datasets/wikiart_raw/Cubism/mario-sironi_self-portrait.jpg
240,wikiart,rafael-zabaleta_drawing-sideboard-tavern-window.jpg,rafael zabaleta,drawing sideboard tavern window,,Cubism,data/datasets/wikiart_raw/Cubism/rafael-zabaleta_drawing-sideboard-tavern-window.jpg
241,wikiart,rafael-zabaleta_partridges.jpg,rafael zabaleta,partridges,,Expressionism,data/datasets/wikiart_raw/Expressionism/rafael-zabaleta_partridges.jpg
242,wikiart,rafael-zabaleta_female-nude-3.jpg,rafael zabaleta,female nude 3,,Expressionism,data/datasets/wikiart_raw/Expressionism/rafael-zabaleta_female-nude-3.jpg
243,wikiart,rafael-zabaleta_seated-female-nude-and-artist-s-self-portrait.jpg,rafael zabaleta,seated female nude and artist s self portrait,,Expressionism,data/datasets/wikiart_raw/Expressionism/rafael-zabaleta_seated-female-nude-and-artist-s-self-portrait.jpg
244,wikiart,rafael-zabaleta_portrait-of-girl-sitting-1943.jpg,rafael zabaleta,portrait of girl sitting 1943,,Expressionism,data/datasets/wikiart_raw/Expressionism/rafael-zabaleta_portrait-of-girl-sitting-1943.jpg
245,wikiart,eliseu-visconti_carta-bilhete-300-r-is.jpg,eliseu visconti,carta bilhete 300 r is,,Art_Nouveau_Modern,data/datasets/wikiart_raw/Art_Nouveau_Modern/eliseu-visconti_carta-bilhete-300-r-is.jpg
246,wikiart,eliseu-visconti_bas-de-portiere.jpg,eliseu visconti,bas de portiere,,Art_Nouveau_Modern,data/datasets/wikiart_raw/Art_Nouveau_Modern/eliseu-visconti_bas-de-portiere.jpg
247,wikiart,eliseu-visconti_a-carta.jpg,eliseu visconti,a carta,,Impressionism,data/datasets/wikiart_raw/Impressionism/eliseu-visconti_a-carta.jpg
248,wikiart,eliseu-visconti_my-child-tobias-at-six-months-1910.jpg,eliseu visconti,my child tobias at six months 1910,,Impressionism,data/datasets/wikiart_raw/Impressionism/eliseu-visconti_my-child-tobias-at-six-months-1910.jpg
249,wikiart,eliseu-visconti_my-house-1929.jpg,eliseu visconti,my house 1929,,Impressionism,data/datasets/wikiart_raw/Impressionism/eliseu-visconti_my-house-1929.jpg
250,wikiart,marie-laurencin_the-rehearsal-1936.jpg,marie laurencin,the rehearsal 1936,,Expressionism,data/datasets/wikiart_raw/Expressionism/marie-laurencin_the-rehearsal-1936.jpg
